CAP_Round,Institute_Code,Institute_Name,Course_Code,Course_Name,Category,Merit_No,Percentile,Section,Status_Type,Page_No
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,GOPENH,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,GSCH,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,GVJH,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,GNT1H,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,GNT3H,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,GOBCH,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,GSEBCH,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,LOPENH,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,LSCH,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,LNT2H,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513961210,Mechanical Engineering,LOBCH,113282,54.3920183,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,815
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,GOPENH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,GSCH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,GVJH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,GNT1H,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,GNT2H,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,GOBCH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,GSEBCH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,LOPENH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,LSCH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,LOBCH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513984410,Electronics and Computer Engineering,LSEBCH,78422,71.7115000,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,816
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,GOPENH,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,GSCH,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,GNT2H,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,GOBCH,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,LOPENH,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,LSCH,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,LNT2H,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,LNT3H,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,LOBCH,112053,55.2318816,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,817
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,GOPENH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,GSCH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,GNT3H,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,GOBCH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,GSEBCH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,LOPENH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,LSCH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,LVJH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,LNT1H,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,LOBCH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,LSEBCH,64178,77.5959933,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,818
CAP1,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,GOPENH,117005,52.8148790,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,819
CAP1,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,GSCH,117005,52.8148790,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,819
CAP1,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,GSTH,117005,52.8148790,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,819
CAP1,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,GNT1H,117005,52.8148790,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,819
CAP1,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,GNT2H,117005,52.8148790,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,819
